Date,Open,High,Low,Close,Volume,Year
25-02-2014,1861.8,1909.3,1855.05,1902.25,246928,2014
26-02-2014,1903.25,1933,1880,1920.9,375745,2014
28-02-2014,1925,1957.95,1911,1946.35,358544,2014
03-03-2014,1942,1952.95,1910,1917.05,231994,2014
04-03-2014,1914,1927.05,1885.05,1921.95,220106,2014
05-03-2014,1930,1931,1907,1920.65,134918,2014
06-03-2014,1925.3,1964,1920,1957.9,181924,2014
07-03-2014,1965,2005,1948,1954.7,407477,2014
10-03-2014,1958,2015,1950.3,2005,393372,2014
11-03-2014,2010,2038.2,1978.05,1986.55,393531,2014
12-03-2014,1984,1996.9,1953.75,1959,334556,2014
13-03-2014,1970.25,2007.75,1957.3,1966.7,162751,2014
14-03-2014,1973.9,1990.9,1955,1974.3,208702,2014
18-03-2014,1990,2001,1973.05,1994.9,223972,2014
19-03-2014,2002.05,2014,1998,2008.7,325884,2014
20-03-2014,2012.85,2014.95,1968.1,1972.9,143305,2014
21-03-2014,1972.9,1987.45,1972,1977.85,280359,2014
22-03-2014,1979,1994.4,1975,1981.1,6324,2014
24-03-2014,1983.2,2024.7,1979.75,2021.45,158949,2014
25-03-2014,2014,2035.7,2000.8,2014.05,233046,2014
26-03-2014,2026,2058.7,2021,2039.6,248113,2014
27-03-2014,2038.6,2084.7,2027.7,2072.35,500824,2014
28-03-2014,2080,2096.8,2049.6,2058,347600,2014
31-03-2014,2068.7,2100,2061.4,2083.6,273254,2014
01-04-2014,2083.6,2084,2045.05,2065.2,129157,2014
02-04-2014,2073.45,2080,2025.4,2053.6,217385,2014
03-04-2014,2065,2069,2025,2053.35,402747,2014
04-04-2014,2054.9,2055.3,2017.2,2028.9,297397,2014
07-04-2014,2006.55,2057.9,2006.55,2022.6,218150,2014
09-04-2014,2045,2054,1994.9,2031.3,300812,2014
10-04-2014,2039,2041.7,2011.9,2022.15,219894,2014
11-04-2014,2017.9,2028,1990.65,2007.55,255157,2014
15-04-2014,2009.7,2016.1,1954.4,2004.4,217260,2014
16-04-2014,1997,2025.7,1990.35,2000.55,205618,2014
17-04-2014,1991.75,2024.8,1991.15,2016.05,164096,2014
21-04-2014,2010.55,2035.9,2006.4,2014.15,161232,2014
22-04-2014,2020,2030,1999.5,2003.35,179445,2014
23-04-2014,2000,2015.7,1991.1,2004.65,362968,2014
25-04-2014,2019,2019,1982.3,1996.05,404437,2014
28-04-2014,1998.75,1999,1977.95,1985,356855,2014
29-04-2014,1986.25,1989.9,1931,1939.5,399483,2014
30-04-2014,1939.5,1949,1900,1912.15,268227,2014
02-05-2014,1915,1928.05,1903.1,1906.7,170700,2014
05-05-2014,1910,1924.9,1902.35,1918.85,257053,2014
06-05-2014,1919.95,1922.95,1891.75,1900.35,261490,2014
07-05-2014,1900,1907.7,1861,1868.15,145721,2014
08-05-2014,1890,1890,1871.05,1879.25,165120,2014
09-05-2014,1870,1927,1870,1919.95,363002,2014
12-05-2014,1911.1,1959,1911.1,1948.15,469596,2014
13-05-2014,1960,2000,1936,1977.3,426350,2014
14-05-2014,1991.5,2045.05,1990.15,2041.75,215003,2014
15-05-2014,2045,2058.8,1945,1950.5,501935,2014
16-05-2014,1995,2094.7,1908,1931.7,863171,2014
19-05-2014,1969,1969,1870,1878.35,482763,2014
20-05-2014,1893,1900,1840.1,1866.4,539345,2014
21-05-2014,1871,1974,1870,1961.15,606062,2014
22-05-2014,2011.1,2028.7,1980,1986.75,363882,2014
23-05-2014,1999.65,1999.65,1965,1976.25,172627,2014
26-05-2014,1990,2012.9,1950,1961.2,199733,2014
27-05-2014,1968.9,1989.9,1939,1972,149266,2014
28-05-2014,1990,1990,1930,1948.4,326190,2014
29-05-2014,1954.95,1962.95,1931.1,1941.2,294271,2014
30-05-2014,1945.25,1955.85,1912.7,1943.95,299515,2014
02-06-2014,1947.95,1990.05,1924.2,1974.4,191334,2014
03-06-2014,1976,1992.9,1960.35,1970.15,149881,2014
04-06-2014,1970.15,2025,1970.15,2002.5,254176,2014
05-06-2014,2020,2020,1980,2000.9,254275,2014
06-06-2014,2009,2054,1983.6,2048.4,384106,2014
09-06-2014,2056.9,2177.5,2044.3,2161.75,546835,2014
10-06-2014,2179.5,2208.9,2130,2152.5,541126,2014
11-06-2014,2150,2189.85,2120.35,2180.85,448085,2014
12-06-2014,2163.55,2192.75,2156.05,2185.6,218573,2014
13-06-2014,2190,2228,2162.55,2170.7,378480,2014
16-06-2014,2173,2210,2157.1,2169.75,542031,2014
17-06-2014,2170,2174.9,2134.2,2160.35,326682,2014
18-06-2014,2173,2180.25,2135.2,2150.6,275222,2014
19-06-2014,2155,2172.95,2141.1,2160.25,244875,2014
20-06-2014,2165.1,2203.5,2145.6,2179.8,295439,2014
23-06-2014,2180,2202,2161.6,2191.1,312504,2014
24-06-2014,2213.8,2236,2200.55,2221.15,231873,2014
25-06-2014,2229.8,2292.75,2215.8,2275.85,353844,2014
26-06-2014,2308,2320,2273.2,2289,375288,2014
27-06-2014,2294.95,2318,2272.15,2309.1,469474,2014
30-06-2014,2297.6,2328.8,2293,2316.2,300379,2014
01-07-2014,2314.95,2352.7,2312,2334.7,196804,2014
02-07-2014,2345,2364.85,2333,2349.8,311591,2014
03-07-2014,2319,2319.8,2282.5,2300.1,264883,2014
04-07-2014,2300.1,2310,2281,2299.2,197560,2014
07-07-2014,2310,2319.7,2280,2302.7,278231,2014
08-07-2014,2310,2324.6,2200,2226.3,580917,2014
09-07-2014,2226,2239,2165,2169.65,340245,2014
10-07-2014,2166,2194,2139.95,2152.2,252737,2014
11-07-2014,2136.2,2173.5,2102.7,2133.95,182285,2014
14-07-2014,2133.95,2154,2114.3,2127.55,236852,2014
15-07-2014,2130.5,2169,2130.5,2155.75,306742,2014
16-07-2014,2155,2160.3,2121.5,2137.1,544762,2014
17-07-2014,2132.3,2156,2071,2087.65,1019519,2014
18-07-2014,2081.8,2090,2051.5,2081.25,565282,2014
21-07-2014,2083.2,2095.15,2060.4,2070.7,420580,2014
22-07-2014,2075,2084.9,2063.65,2070.15,419573,2014
23-07-2014,2090.35,2112.45,2068.3,2105.3,399959,2014
24-07-2014,2113,2122.9,2085,2108.7,224953,2014
25-07-2014,2108.7,2112.8,2084.45,2100.75,268072,2014
28-07-2014,2092,2108.05,2071,2084.05,234341,2014
30-07-2014,2074.1,2099,2071.2,2079.4,602599,2014
31-07-2014,2078,2094.6,2067,2075.9,806232,2014
01-08-2014,2073.8,2079,2045.2,2057.9,594237,2014
04-08-2014,2065,2107.25,2041.5,2088.1,704465,2014
05-08-2014,2095,2161,2095,2155.6,532954,2014
06-08-2014,2172.95,2178,2136.3,2143.75,487226,2014
07-08-2014,2145,2156.8,2115,2139.25,317652,2014
08-08-2014,2125,2132.95,2109,2121.65,194925,2014
11-08-2014,2140,2148.9,2101.2,2129.3,303062,2014
12-08-2014,2142.95,2144.85,2121.1,2135.55,447923,2014
13-08-2014,2137,2154.4,2120,2147.95,367812,2014
14-08-2014,2153.4,2165,2109.75,2135,335934,2014
18-08-2014,2125.1,2164.45,2125.1,2134.5,387854,2014
19-08-2014,2140.5,2210,2137,2198.2,331863,2014
20-08-2014,2200,2214.95,2182.4,2198.8,277837,2014
21-08-2014,2213,2278.6,2196.1,2268.05,786442,2014
22-08-2014,2275,2275,2239,2266.35,213372,2014
25-08-2014,2274.9,2277.05,2240.15,2251.6,173103,2014
26-08-2014,2245.9,2285,2224.4,2260,175593,2014
27-08-2014,2270,2304.6,2260,2280.3,382791,2014
28-08-2014,2280.3,2303.8,2250,2258.7,572472,2014
01-09-2014,2279.7,2298.8,2248.25,2260.55,426742,2014
02-09-2014,2265.95,2306.55,2250,2258.6,599440,2014
03-09-2014,2265.1,2279.95,2220.1,2225.85,408269,2014
04-09-2014,2220.2,2315,2207.95,2301.9,393793,2014
05-09-2014,2302.3,2349,2282,2339.65,415637,2014
08-09-2014,2345,2382.95,2335,2359.3,297676,2014
09-09-2014,2368.75,2374.65,2315.2,2321.15,181985,2014
10-09-2014,2340,2364.95,2320.5,2354.7,193868,2014
11-09-2014,2360.5,2373.35,2322.8,2336.55,119290,2014
12-09-2014,2352,2364.85,2321,2348.45,178695,2014
15-09-2014,2351.85,2351.85,2316,2332.55,138487,2014
16-09-2014,2325.2,2355,2293.4,2302.65,173221,2014
17-09-2014,2307.35,2332.4,2300,2320.25,175159,2014
18-09-2014,2316,2405,2303,2393.45,282872,2014
19-09-2014,2404.9,2428.2,2368,2412.35,262187,2014
22-09-2014,2421.95,2440,2395,2412.55,198779,2014
23-09-2014,2403.8,2457,2382.6,2393.6,190192,2014
24-09-2014,2401,2414.9,2341,2364.95,181767,2014
25-09-2014,2361,2389.2,2340,2350.85,194849,2014
26-09-2014,2348.05,2389.5,2300,2340.8,179841,2014
29-09-2014,2349.95,2358.2,2298.35,2305.05,144110,2014
30-09-2014,2311,2357.35,2296,2351.6,306438,2014
01-10-2014,2356,2371.35,2329,2336.1,139949,2014
07-10-2014,2314,2356.95,2314,2336.35,154957,2014
08-10-2014,2332,2356.85,2318,2348.5,122320,2014
09-10-2014,2356,2380.75,2332.8,2376.1,142715,2014
10-10-2014,2363,2368.15,2311.05,2353.65,143162,2014
13-10-2014,2330.2,2364.85,2330.05,2348.8,88360,2014
14-10-2014,2389,2429,2370,2412,484629,2014
16-10-2014,2365.1,2440.9,2347.55,2363.55,565835,2014
17-10-2014,2375,2405,2355,2373.2,356058,2014
20-10-2014,2383,2427.25,2381.25,2412.6,165916,2014
21-10-2014,2420,2434.95,2395.05,2412.05,192702,2014
22-10-2014,2427.5,2508.6,2427.5,2494.9,406284,2014
23-10-2014,2499.95,2541,2490,2529.7,53667,2014
27-10-2014,2535.6,2544.95,2502.1,2517.45,126144,2014
28-10-2014,2520,2522.85,2470.45,2499.25,144763,2014
29-10-2014,2515,2560,2496.55,2551.25,225834,2014
30-10-2014,2555,2585,2535,2577.5,231014,2014
31-10-2014,2581.95,2628.25,2564.1,2611.05,256645,2014
03-11-2014,2611,2611,2550.4,2574.25,242127,2014
05-11-2014,2594,2624.75,2561.25,2570.7,347958,2014
07-11-2014,2575,2584.65,2532.8,2539.7,237582,2014
10-11-2014,2545,2574.65,2520.6,2543.4,113533,2014
11-11-2014,2541.1,2559.8,2536.7,2549.55,130258,2014
12-11-2014,2549.55,2624.95,2549.55,2599.55,197549,2014
13-11-2014,2600,2622.9,2595.2,2609.8,515905,2014
14-11-2014,2625,2663.65,2612,2652.85,444633,2014
17-11-2014,2645,2678.2,2642.85,2657.65,412309,2014
18-11-2014,2660,2673.85,2635.1,2643.95,435031,2014
19-11-2014,2647,2688,2646.85,2674.95,886479,2014
20-11-2014,2685,2685,2643,2655.3,322054,2014
21-11-2014,2659,2685,2652.5,2673.45,476658,2014
24-11-2014,2661,2695,2649,2675.1,266487,2014
25-11-2014,2670.2,2680.3,2614.25,2644,187589,2014
26-11-2014,2620,2624.8,2570.15,2614.45,565178,2014
27-11-2014,2617.2,2654,2590,2649.6,316876,2014
28-11-2014,2654,2675.55,2630.7,2640.8,379312,2014
01-12-2014,2642.5,2660.8,2613.05,2636.3,199683,2014
02-12-2014,2586,2614.8,2555.7,2602.35,391070,2014
03-12-2014,2620,2628.1,2586,2609.9,303233,2014
04-12-2014,2609.6,2632.95,2588.8,2625.1,274078,2014
05-12-2014,2625,2637.95,2611.25,2619.9,108559,2014
08-12-2014,2625,2637.55,2597.1,2614.65,265082,2014
09-12-2014,2600,2641.2,2595,2608.85,579980,2014
10-12-2014,2608.9,2617.35,2555.75,2569.5,515235,2014
11-12-2014,2568.05,2592.6,2540.6,2563.2,185957,2014
12-12-2014,2553,2572.6,2510.3,2521.35,221415,2014
15-12-2014,2500,2545.05,2498.05,2517.9,171678,2014
16-12-2014,2496,2536.8,2475,2494.75,219221,2014
17-12-2014,2485.15,2509.5,2444.85,2463.05,280480,2014
18-12-2014,2480.5,2528.6,2471,2503.15,287186,2014
19-12-2014,2505.8,2524.2,2454.25,2473.55,283580,2014
22-12-2014,2510,2510,2453.1,2477.3,281967,2014
23-12-2014,2475,2526.3,2465.55,2519.25,165201,2014
24-12-2014,2530.95,2539,2462.1,2477.7,414127,2014
26-12-2014,2483,2499,2460.1,2480.7,86469,2014
29-12-2014,2499.7,2505,2479.65,2484.8,93039,2014
30-12-2014,2490,2490.65,2451,2455.05,89969,2014
31-12-2014,2421.05,2448.7,2414.5,2432.45,202699,2014
01-01-2015,2431,2458.3,2428.45,2452.15,72928,2015
02-01-2015,2457,2476.4,2432,2451.75,164726,2015
05-01-2015,2452,2481.2,2450,2460.7,118873,2015
06-01-2015,2454.3,2469.9,2430,2441.5,580496,2015
07-01-2015,2442,2475.6,2432.05,2447.2,189191,2015
08-01-2015,2447.65,2465,2436.1,2450.4,4301348,2015
09-01-2015,2455,2468.9,2350,2375.85,245974,2015
12-01-2015,2385,2396,2323.1,2334,203022,2015
13-01-2015,2340,2355.15,2313.8,2324.1,161658,2015
14-01-2015,2318.3,2369.9,2318.3,2363.45,217775,2015
15-01-2015,2380.1,2437.35,2357.75,2417.95,726566,2015
16-01-2015,2420,2442,2393.8,2420.15,270014,2015
19-01-2015,2420.1,2420.1,2399.5,2403.9,368777,2015
20-01-2015,2407,2417.6,2375.25,2404.25,197434,2015
21-01-2015,2420,2456.5,2399.45,2446.65,201858,2015
22-01-2015,2455.25,2491.25,2438.1,2444.3,748394,2015
23-01-2015,2470.9,2474,2420,2441.5,356732,2015
27-01-2015,2428.2,2439.95,2387.25,2419.85,507659,2015
28-01-2015,2414.4,2414.4,2383.3,2398.8,963742,2015
29-01-2015,2396.7,2416.8,2376.3,2404.7,391136,2015
30-01-2015,2406.45,2416.2,2374.2,2391.7,261718,2015
02-02-2015,2390,2421.25,2325,2349.3,444651,2015
03-02-2015,2350.05,2368,2256.5,2260.75,727453,2015
04-02-2015,2281.8,2281.8,2230.35,2245.3,399841,2015
05-02-2015,2253,2270,2240.05,2245.3,272367,2015
06-02-2015,2240.05,2257.8,2020.9,2223.3,296601,2015
09-02-2015,2210,2274.75,2195.05,2269.15,274052,2015
10-02-2015,2241.1,2278.6,2238,2267.95,258202,2015
11-02-2015,2268,2294,2253.9,2280.6,212912,2015
12-02-2015,2285,2314.9,2257.8,2262.45,638711,2015
13-02-2015,2272.35,2283.7,2250,2260.8,543888,2015
16-02-2015,2263.2,2280.85,2253.3,2261.85,1062376,2015
18-02-2015,2263.2,2264,2230.05,2240.3,318828,2015
19-02-2015,2242.65,2242.65,2200,2212.55,924708,2015
20-02-2015,2230,2240,2200.7,2206.8,506875,2015
23-02-2015,2215,2222.6,2171.05,2181.15,427575,2015
24-02-2015,2182,2204,2173.3,2191.45,280197,2015
25-02-2015,2200.1,2203,2173,2179.95,407474,2015
26-02-2015,2181,2186.25,2128,2134.85,735318,2015
27-02-2015,2140.1,2161.85,2108.3,2150.5,424147,2015
28-02-2015,2161,2175.35,2121.9,2153.45,162188,2015
02-03-2015,2168,2209.35,2053,2074.25,789363,2015
03-03-2015,2067,2123.8,2058.1,2117.5,325920,2015
04-03-2015,2117.55,2139,2110.05,2122.1,421933,2015
05-03-2015,2124,2139.6,2105.6,2118.65,237799,2015
09-03-2015,2110,2149.55,2091.75,2109.85,334555,2015
10-03-2015,2120,2156,2111.3,2129.25,401075,2015
11-03-2015,2140,2149,2088,2098.3,338536,2015
12-03-2015,2105,2113,2067,2072.75,475656,2015
13-03-2015,2079,2084.9,2011,2023.1,828945,2015
16-03-2015,2010,2059,2010,2025.5,371543,2015
17-03-2015,2040,2057,2027.7,2047.2,256565,2015
18-03-2015,2050.1,2054.6,2026,2031.25,634025,2015
19-03-2015,2040.1,2047,2020.85,2025.35,500745,2015
20-03-2015,2035,2035,2007.25,2017.85,579513,2015
23-03-2015,2011.8,2041.8,2010.05,2031.75,420806,2015
24-03-2015,2034,2040.9,2020,2028,1002496,2015
25-03-2015,2032,2035,2008.15,2016.85,722561,2015
26-03-2015,2019,2032.5,1990,2004.3,1046160,2015
27-03-2015,2009,2022,1980,2016.9,439910,2015
30-03-2015,2030,2043.7,1998.3,2028,235638,2015
31-03-2015,2035,2035,2004.9,2016.6,263684,2015
01-04-2015,2027.05,2035,2002.95,2019.8,208545,2015
06-04-2015,2030,2047.2,1993.65,2036.4,281023,2015
07-04-2015,2039.95,2098,2026.9,2094.55,374689,2015
08-04-2015,2091.35,2128,2082,2099.5,243842,2015
09-04-2015,2101.15,2107,2078.3,2098.55,219282,2015
10-04-2015,2106,2106,2077.55,2098.75,156593,2015
13-04-2015,2115,2115,2080,2095.3,250008,2015
15-04-2015,2101,2115.3,2060,2075,190435,2015
16-04-2015,2067.5,2094.6,2050,2088.05,252040,2015
17-04-2015,2063.65,2080,2040,2065.3,178998,2015
20-04-2015,2065,2083.05,2000.6,2022.05,257106,2015
21-04-2015,2025.7,2055.3,1980,1988.45,260092,2015
22-04-2015,1995.1,2025,1943,1983.7,326374,2015
23-04-2015,1992,2017.6,1973.4,1991.05,145385,2015
24-04-2015,1990.5,2007.95,1961,1998.85,269572,2015
27-04-2015,2006,2009.95,1970.05,1984.45,228380,2015
28-04-2015,1985,2000,1943.75,1990.15,217394,2015
29-04-2015,1990.2,2002.7,1971,1978.65,152835,2015
30-04-2015,1977.8,1977.8,1912.5,1948.65,1262699,2015
04-05-2015,1958.8,2098.7,1932.95,2087.9,610067,2015
05-05-2015,2087.9,2087.9,2029.25,2061.65,291839,2015
06-05-2015,2056.9,2056.9,2016.15,2020.3,649622,2015
07-05-2015,2010,2089.9,2006.95,2067.85,433821,2015
08-05-2015,2078.15,2148.1,2049.8,2123.05,338090,2015
11-05-2015,2131,2193.25,2131,2182.4,312569,2015
12-05-2015,2182.4,2185,2125,2128.9,267754,2015
13-05-2015,2145,2172,2092.35,2125.9,287030,2015
14-05-2015,2126,2179,2107.2,2165.85,424064,2015
15-05-2015,2165,2192,2152,2186.5,175574,2015
18-05-2015,2192,2227.9,2176.75,2220.7,275731,2015
19-05-2015,2220,2243.75,2195.25,2202.6,212926,2015
20-05-2015,2210,2223,2136,2151.35,399901,2015
21-05-2015,2144.1,2314,2123.3,2300.3,2610990,2015
22-05-2015,2290,2340.9,2255,2307.45,920884,2015
25-05-2015,2300,2323.95,2280.7,2298.85,414481,2015
26-05-2015,2310,2330,2285.1,2321.3,275643,2015
27-05-2015,2303.45,2336.75,2303.45,2312.4,504244,2015
28-05-2015,2312.25,2335,2275,2302.95,418946,2015
29-05-2015,2313.25,2331,2286.05,2316.1,549255,2015
01-06-2015,2318.55,2351,2306.3,2337.75,284450,2015
02-06-2015,2342,2347.05,2262.15,2270.7,516279,2015
03-06-2015,2251,2290.85,2229.25,2240,231100,2015
04-06-2015,2244.8,2261,2190.55,2218,193842,2015
05-06-2015,2203.7,2236,2191.35,2198.5,187374,2015
08-06-2015,2200,2240.5,2200,2224.2,372632,2015
09-06-2015,2218.7,2232.5,2177.4,2190.7,296262,2015
10-06-2015,2182,2266.25,2179,2253.15,409711,2015
11-06-2015,2266,2277.4,2207,2213.55,350425,2015
12-06-2015,2220,2297,2201.4,2286.3,575268,2015
15-06-2015,2286.3,2339.15,2261.6,2332.35,501630,2015
16-06-2015,2329,2403.15,2314.2,2391.1,457467,2015
17-06-2015,2395,2408.5,2362,2372,366641,2015
18-06-2015,2370,2412.4,2369.1,2396,308116,2015
19-06-2015,2409.95,2425,2390.2,2407.75,327523,2015
22-06-2015,2405.05,2436.45,2397.2,2425.05,244573,2015
23-06-2015,2425.05,2438,2402.3,2414.3,291949,2015
24-06-2015,2414.95,2414.95,2388.6,2392.6,263531,2015
25-06-2015,2400,2530,2390,2504.3,927513,2015
26-06-2015,2494,2554,2471,2544.8,662174,2015
29-06-2015,2500,2574.05,2480.45,2558.85,579466,2015
30-06-2015,2552.45,2584,2531.1,2541.95,629086,2015
01-07-2015,2541.95,2555,2516,2526.25,251469,2015
02-07-2015,2550,2586.2,2528,2566.2,338991,2015
03-07-2015,2580,2609,2575,2588,346267,2015
06-07-2015,2572,2602.95,2569.5,2595.35,254273,2015
07-07-2015,2602,2612.9,2585,2603.7,184985,2015
08-07-2015,2589.05,2608,2560,2571.45,184524,2015
09-07-2015,2545,2558,2500.15,2511.25,239855,2015
10-07-2015,2519.9,2523.4,2453.65,2466.8,332514,2015
13-07-2015,2480,2507.95,2439.6,2496.85,295109,2015
14-07-2015,2500,2521,2485.55,2498.7,341879,2015
15-07-2015,2490,2540,2490,2532.25,350064,2015
16-07-2015,2540,2561,2537.8,2545.85,224838,2015
17-07-2015,2555,2567.6,2485,2529.45,259098,2015
20-07-2015,2533,2550.2,2512.65,2520.95,131942,2015
21-07-2015,2508,2572.95,2508,2542.95,226485,2015
22-07-2015,2548,2628,2548,2618.9,493192,2015
23-07-2015,2630,2656,2480,2489.05,1651767,2015
24-07-2015,2492.9,2518.8,2477.15,2497.35,399738,2015
27-07-2015,2494,2529,2460.75,2509,405369,2015
28-07-2015,2517,2524.9,2471.3,2482,248738,2015
29-07-2015,2484.6,2514.75,2471.9,2497.85,220012,2015
30-07-2015,2500,2534,2500,2527.25,332527,2015
31-07-2015,2533,2555.6,2514.25,2525.3,245751,2015
03-08-2015,2525,2564.6,2487.3,2504.9,294753,2015
04-08-2015,2524.9,2524.9,2477.15,2511.9,276076,2015
05-08-2015,2506,2586.85,2506,2576.65,577916,2015
06-08-2015,2576,2608,2560.95,2578.35,369433,2015
07-08-2015,2578.35,2582,2528.5,2537.4,191394,2015
10-08-2015,2544.95,2573.65,2541.7,2554.6,226672,2015
11-08-2015,2560,2567,2525.2,2539.9,184804,2015
12-08-2015,2535,2546.8,2451.4,2462.2,243929,2015
13-08-2015,2470,2510,2422,2486.85,195819,2015
14-08-2015,2495,2572.8,2475.75,2558.6,255379,2015
17-08-2015,2569,2570,2529.95,2535.35,157272,2015
18-08-2015,2540,2569,2520,2526.8,154551,2015
19-08-2015,2519,2555,2496.65,2543.05,176926,2015
20-08-2015,2505.05,2546.25,2481.6,2491.8,209161,2015
21-08-2015,2475.05,2508.6,2385,2406.2,604347,2015
24-08-2015,2339.7,2355.7,2169,2191.55,524739,2015
25-08-2015,2217.5,2245.9,2142.85,2198.2,622800,2015
26-08-2015,2194.45,2270,2133.65,2244.65,436233,2015
27-08-2015,2270,2270.1,2176.2,2187.75,777058,2015
28-08-2015,2214.95,2293.85,2202.05,2279.55,568948,2015
31-08-2015,2261,2270,2221.1,2232.7,459532,2015
01-09-2015,2212.85,2258.9,2211.05,2249.9,570898,2015
02-09-2015,2245,2282.45,2192.5,2203.5,396461,2015
03-09-2015,2218.15,2264.9,2212.5,2248.4,324122,2015
04-09-2015,2235.1,2235.1,2183.4,2211,288883,2015
07-09-2015,2225,2225,2177.2,2192.1,201054,2015
08-09-2015,2196.1,2219,2175.55,2205.65,264656,2015
09-09-2015,2220.2,2280,2220.2,2270,218609,2015
10-09-2015,2240,2319.9,2214.65,2302.7,280684,2015
11-09-2015,2327,2334.2,2273,2325.8,311139,2015
14-09-2015,2345,2345,2296.05,2314.35,155057,2015
15-09-2015,2315,2315,2281.1,2296.4,188695,2015
16-09-2015,2305.1,2369,2298.6,2350.15,340725,2015
18-09-2015,2375,2378.55,2273,2297.5,406288,2015
21-09-2015,2275,2309.9,2260.35,2302.6,165733,2015
22-09-2015,2332.9,2333,2240.35,2259.15,241130,2015
23-09-2015,2242,2256.1,2210.15,2239.25,344990,2015
24-09-2015,2248,2293.9,2237,2282.95,403540,2015
28-09-2015,2300,2310,2262.45,2274.4,177328,2015
29-09-2015,2258,2293.2,2205,2250.65,265626,2015
30-09-2015,2266,2322.45,2251.7,2312.1,306730,2015
01-10-2015,2311,2327.35,2284.1,2315.1,182986,2015
05-10-2015,2325,2405,2311.65,2388.75,226860,2015
06-10-2015,2395,2398.8,2342.15,2376.75,214337,2015
07-10-2015,2371.1,2465,2354.05,2451.8,297092,2015
08-10-2015,2479.9,2479.9,2406.15,2430.9,215467,2015
09-10-2015,2448,2486,2438.8,2449.6,226253,2015
12-10-2015,2450.5,2458.95,2405.7,2422.25,109815,2015
13-10-2015,2430,2478.75,2425,2462.1,240921,2015
14-10-2015,2456.3,2478.8,2431.05,2438.95,110664,2015
15-10-2015,2450,2460,2440.4,2450.65,132541,2015
16-10-2015,2456.75,2487.75,2436.05,2461.5,187013,2015
19-10-2015,2461.5,2480.25,2430.1,2465.4,202855,2015
20-10-2015,2470,2475,2400,2439.05,243441,2015
21-10-2015,2444,2538.1,2435,2519.05,1213789,2015
23-10-2015,2532.85,2564.2,2506.05,2515.65,497453,2015
26-10-2015,2530,2581.9,2530,2575.6,521901,2015
27-10-2015,2566.05,2595,2555.05,2582.15,380147,2015
28-10-2015,2580.1,2585,2558.3,2570.4,317563,2015
29-10-2015,2572,2600,2562.65,2577.3,395616,2015
30-10-2015,2575.1,2583,2539.95,2550.45,167715,2015
02-11-2015,2542,2575,2392,2432.65,535525,2015
03-11-2015,2444.95,2450.15,2411.1,2424.55,192324,2015
04-11-2015,2435,2474,2435,2449.05,261171,2015
05-11-2015,2449.95,2468.25,2405.3,2414.3,201885,2015
06-11-2015,2411.1,2448.85,2411.1,2429.45,178321,2015
09-11-2015,2394.8,2430,2382.55,2409.1,157878,2015
10-11-2015,2401,2475,2381.65,2457.45,273391,2015
11-11-2015,2465.2,2472,2432.7,2453.3,30457,2015
13-11-2015,2440,2470,2367.05,2380.45,255389,2015
16-11-2015,2374,2408.85,2344.15,2372.6,285955,2015
17-11-2015,2384,2417.8,2355,2365.3,254396,2015
18-11-2015,2369,2384.25,2336.5,2342.9,245945,2015
19-11-2015,2361,2442.1,2361,2428.25,289124,2015
20-11-2015,2427.95,2510,2425.25,2476.65,378408,2015
23-11-2015,2481,2529,2481,2522.75,545369,2015
24-11-2015,2515,2544.9,2471,2476.8,325768,2015
26-11-2015,2494.8,2522.8,2405,2448.15,393155,2015
27-11-2015,2433.05,2462.8,2425.1,2447.85,170413,2015
30-11-2015,2458,2515,2452,2479.25,565457,2015
01-12-2015,2490,2500,2460,2464.65,153290,2015
02-12-2015,2470,2515,2426.35,2500.6,401153,2015
03-12-2015,2499,2506.95,2473.75,2480.2,246228,2015
04-12-2015,2455.2,2489.45,2455.2,2472.55,187184,2015
07-12-2015,2471.05,2485,2442.1,2449.75,187375,2015
08-12-2015,2440.5,2484,2430,2462.65,186909,2015
09-12-2015,2463,2471.6,2383.25,2389.3,206433,2015
10-12-2015,2391.6,2451.95,2391.6,2443.25,194126,2015
11-12-2015,2454.7,2454.7,2404.95,2416.25,189746,2015
14-12-2015,2412,2428,2375.1,2409.2,184395,2015
15-12-2015,2409.1,2445.05,2391,2437.3,166399,2015
16-12-2015,2462,2464,2430,2452.7,153649,2015
17-12-2015,2460,2541.7,2455.6,2531.1,275504,2015
18-12-2015,2490.25,2503,2460,2469.55,452519,2015
21-12-2015,2489,2507,2472.85,2489.5,176689,2015
22-12-2015,2489.95,2499.5,2470,2476.25,167772,2015
23-12-2015,2494.9,2502.95,2468.2,2473.4,252059,2015
24-12-2015,2496.9,2496.9,2467.65,2482.9,100232,2015
28-12-2015,2483,2499,2483,2492.55,151653,2015
29-12-2015,2496,2535.95,2496,2530.45,215967,2015
30-12-2015,2540,2545,2510,2514.05,207046,2015
31-12-2015,2515,2546.1,2504,2532,243382,2015
01-01-2016,2530.1,2530.1,2511,2518,70853,2016
04-01-2016,2490,2547.6,2475.45,2483.35,190056,2016
05-01-2016,2500,2523.35,2491.45,2502.35,192154,2016
06-01-2016,2492.2,2514.15,2473.5,2485.5,222912,2016
07-01-2016,2475,2485,2406.85,2419.25,221180,2016
08-01-2016,2432.5,2443.9,2360,2375.85,206203,2016
11-01-2016,2359.9,2372.75,2329.9,2360.5,159001,2016
